strain	toxin
RJT121	Cry8Fa3
RJT121	Cry8Fa4
RJT129	Cry8Ea6
RJT129	Cry8Ja1
RJT129	Cry8Ja1
RJT129	Mpp46Ab1
RJT129	Vpb1Aa3
RJT129	Vpb1Ea2
RJT129	Mpp5Ab1
RJT129	Cry8Ja1
RJT129	Mpp3Aa6
RJT129	Cry8Ja1
RJT129	Cry8Fa3
RJT129	Cry8Fa4
RJT131	Cry1Ea7
RJT133	Cry8Ea6
RJT133	Mpp46Ab1
RJT133	Cry8Ja1
RJT133	Cry8Ja1
RJT133	Vpb1Aa3
RJT133	Vpb1Ea2
RJT133	Mpp5Ab1
RJT133	Cry8Ja1
RJT133	Mpp3Aa6
RJT133	Cry8Ja1
RJT133	Cry8Fa3
RJT133	Cry8Fa4
RJT143	Cry8Ea6
RJT143	Cry8Ja1
RJT143	Cry8Ja1
RJT143	Mpp46Ab1
RJT143	Vpb1Aa3
RJT143	Vpb1Ea2
RJT143	Mpp5Ab1
RJT143	Cry8Ja1
RJT143	Mpp3Aa6
RJT143	Cry8Ja1
RJT143	Cry8Fa3
RJT143	Cry8Fa4
RJT147	Cry1Ea7
RJT148	Cry8Ea5
RJT148	Cry8Ja1
RJT148	Cry8Ja1
RJT148	Mpp46Ab1
RJT148	Vpb1Aa3
RJT148	Vpb1Ea2
RJT148	Mpp5Ab1
RJT148	Cry8Ja1
RJT148	Mpp3Aa6
RJT148	Cry8Fa3
RJT148	Cry8Ja1
RJT148	Cry8Fa4
20140327RJT158	Cry1Ea7
RJT184	Cry1Ea7
RJT194	Cry8Ea6
RJT194	Cry8Ja1
RJT194	Cry8Ja1
RJT194	Mpp46Ab1
RJT194	Mpp5Ab1
RJT194	Vpb1Aa3
RJT194	Vpb1Ea2
RJT194	Cry8Ja1
RJT194	Mpp3Aa6
RJT194	Cry8Fa3
RJT194	Cry8Ja1
RJT194	Cry8Fa4
RJT198	Vpb4Ca1
RJT206	Cry8Ea6
RJT206	Mpp46Ab1
RJT206	Cry8Ja1
RJT206	Cry8Ja1
RJT206	Vpb1Aa3
RJT206	Vpb1Ea2
RJT206	Mpp5Ab1
RJT206	Cry8Ja1
RJT206	Mpp3Aa6
RJT206	Cry8Ja1
RJT206	Cry8Fa3
RJT206	Cry8Fa4
20140330CJT067	Cry1Ia44
20140330CJT067	Cry9Ea9
20140330CJT067	Cry1Ac9
20140330CJT067	Cry1Aa18
20140330CJT067	Cry1Ac5
20140330CJT067	Cry1Aa6
20140330CJT067	Tpp78Ba1
20140330CJT067	Vip3Aa7
20140330CJT067	Cry2Ab35
CJT068	Cry8Na1
CJT068	Cry8Db1
CJT068	Vpb1Ad1
CJT068	Vpb1Bb3
CJT068	Vpa2Ag2
CJT068	Vpb1Ad1
CJT068	Cry62Aa1
CJT068	Cry41Ab1
CJT068	Cry1Ae1
CJT068	Cry1Ac38
CJT068	Cry1Aj1
CJT068	Cry8Na1
CJT068	Cry8Ma3
CJT070	Cry1Ea7
CJT074	Cry21Ca1
CJT074	Cry21Aa1
CJT074	Cry21Ca1
CJT074	Cry21Ba1
CJT074	Cry21Ca2
CJT074	Cry13Aa2
CJT074	Cry21Ca2
CJT074	Cry13Aa2
CJT074	Cry21Ca2
CJT074	Cry21Ca1
CJT074	Cry5Ab1
CJT074	Cry21Ca2
CJT074	Cry13Aa2
CJT074	Cry21Ca2
CJT075	Cry1Ea7
CJT084	Cry2Aa9
CJT084	Cry1Ia44
CJT084	Cry1Aa6
CJT084	Cry1Ac9
CJT084	Cry1Aa18
CJT084	Cry1Ac5
CJT084	Mpp46Ab1
CJT084	Vpb4Ca1
CJT084	Vip3Aa7
CJT084	Cry2Ab35
CJT091	Cry1Ia44
CJT091	Cry2Aa9
CJT091	Cry1Ca9
CJT091	Cry8Ea6
CJT091	Cry8Ja1
CJT091	Mpp3Aa6
CJT091	Cry1Ac9
CJT091	Mpp46Ab1
CJT091	Cry8Fa3
CJT091	Cry8Fa4
CJT091	Cry8Ja1
CJT091	Cry8Ja1
CJT091	Vpb1Aa3
CJT091	Vpb1Ea2
CJT091	Vip3Aa7
CJT091	Cry2Ab35
CJT091	Cry8Ja1
CJT091	Mpp5Ab1
20140331CJT094	Cry8Ea5
20140331CJT094	Mpp46Ab1
20140331CJT094	Cry8Ja1
20140331CJT094	Cry8Ja1
20140331CJT094	Vpb1Aa3
20140331CJT094	Vpb1Ea2
20140331CJT094	Mpp5Ab1
20140331CJT094	Cry8Ja1
20140331CJT094	Mpp3Aa6
20140331CJT094	Cry8Fa4
20140331CJT094	Cry8Fa1
20140331CJT094	Cry8Ja1
HHT040	Cyt2Ca1
RJT212	Cry8Ea5
RJT212	Mpp46Ab1
RJT212	Cry8Ja1
RJT212	Cry8Ja1
RJT212	Mpp5Ab1
RJT212	Vpb1Aa3
RJT212	Vpb1Ea2
RJT212	Cry8Ja1
RJT212	Mpp3Aa6
RJT212	Cry8Ja1
RJT212	Cry8Fa3
RJT212	Cry8Fa4
RJT213	Cry1Ea7
RJT218	Cry1Ea7
RJT221	Cry2Aa9
RJT221	Cry1Ia44
RJT221	Cry1Aa6
RJT221	Cry1Ac9
RJT221	Cry1Aa18
RJT221	Cry1Ac5
RJT221	Mpp46Ab1
RJT221	Vip3Aa7
RJT221	Cry2Ab35
RJT221	Vpb4Ca1
RJT222	Cry8Ea5
RJT222	Mpp46Ab1
RJT222	Cry8Ja1
RJT222	Cry8Ja1
RJT222	Vpb1Aa3
RJT222	Vpb1Ea2
RJT222	Mpp5Ab1
RJT222	Cry8Ja1
RJT222	Mpp3Aa6
RJT222	Cry8Fa3
RJT222	Cry8Fa4
RJT222	Cry8Ja1
RJT223	Cry1Ea7
RJT225	Cry1Ia44
RJT225	Cry9Ea9
RJT225	Cry1Ac9
RJT225	Cry1Aa18
RJT225	Cry1Ac5
RJT225	Cry1Aa6
RJT225	Tpp78Ba1
RJT225	Vip3Aa7
RJT225	Cry2Ab35
CJT133	Cry8Ea5
CJT133	Mpp46Ab1
CJT133	Cry8Ja1
CJT133	Cry8Ja1
CJT133	Vpb1Aa3
CJT133	Vpb1Ea2
CJT133	Mpp5Ab1
CJT133	Cry8Ja1
CJT133	Mpp3Aa6
CJT133	Cry8Ja1
CJT133	Cry8Fa3
CJT133	Cry8Fa4
CJT134	Cry1Aa6
CJT134	Cry1Ac9
CJT134	Cry1Aa18
CJT134	Cry1Ac5
CJT134	Mpp46Ab1
CJT134	Vpb4Ca1
CJT134	Cry2Aa9
CJT134	Cry1Ia44
CJT134	Vip3Aa7
CJT134	Cry2Ab35
CJT137	Cry8Ea5
CJT137	Cry8Ja1
CJT137	Cry8Ja1
CJT137	Mpp46Ab1
CJT137	Mpp5Ab1
CJT137	Vpb1Aa3
CJT137	Vpb1Ea2
CJT137	Cry8Ja1
CJT137	Mpp3Aa6
CJT137	Cry8Fa3
CJT137	Cry8Ja1
CJT137	Cry8Fa4
20140402CJT138	Cry8Ea6
20140402CJT138	Mpp46Ab1
20140402CJT138	Cry8Ja1
20140402CJT138	Cry8Ja1
20140402CJT138	Vpb1Aa3
20140402CJT138	Vpb1Ea2
20140402CJT138	Mpp5Ab1
20140402CJT138	Cry8Ja1
20140402CJT138	Mpp3Aa6
20140402CJT138	Cry8Fa3
20140402CJT138	Cry8Ja1
20140402CJT138	Cry8Fa4
CJT139	Cry8Ea6
CJT139	Cry8Ja1
CJT139	Cry8Ja1
CJT139	Mpp46Ab1
CJT139	Vpb1Aa3
CJT139	Vpb1Ea2
CJT139	Mpp5Ab1
CJT139	Cry8Ja1
CJT139	Mpp3Aa6
CJT139	Cry8Ja1
CJT139	Cry8Fa3
CJT139	Cry8Fa4
CJT143	Cry1Aa6
CJT143	Cry1Ac9
CJT143	Cry1Aa18
CJT143	Cry1Ac5
CJT143	Mpp46Ab1
CJT143	Vpb4Ca1
CJT143	Cry2Aa9
CJT143	Cry1Ia44
CJT143	Vip3Aa7
CJT143	Cry2Ab35
CJT144	Cry8Ea6
CJT144	Cry8Ja1
CJT144	Cry8Ja1
CJT144	Mpp46Ab1
CJT144	Mpp5Ab1
CJT144	Vpb1Aa3
CJT144	Vpb1Ea2
CJT144	Cry8Ja1
CJT144	Mpp3Aa6
CJT144	Cry8Ja1
CJT144	Cry8Fa3
CJT144	Cry8Fa4
CSFT073	Cry2Aa9
CSFT073	Cry1Ia44
CSFT073	Cry1Aa6
CSFT073	Cry1Ac9
CSFT073	Cry1Aa18
CSFT073	Cry1Ac5
CSFT073	Mpp46Ab1
CSFT073	Vpb4Ca1
CSFT073	Vip3Aa7
CSFT073	Cry2Ab35
CSFT074	Cry8Ea3
CSFT074	Cry8Ja1
CSFT074	Cry8Ja1
CSFT074	Mpp46Ab1
CSFT074	Vpb1Aa3
CSFT074	Vpb1Ea2
CSFT074	Mpp5Ab1
CSFT074	Cry8Ja1
CSFT074	Mpp3Aa6
CSFT074	Cry8Fa3
CSFT074	Cry8Ja1
CSFT074	Cry8Fa4
ZSST48	Cry1Ea7
HHT057	Cry1Ac5
HHT057	Vip3Aa7
HHT057	Cry2Ab35
HHT057	Cry1Ia44
HHT057	Cry2Aa9
HHT059	Cry1Ea7
HHT063	Cry8Ea5
HHT063	Mpp46Ab1
HHT063	Cry8Ja1
HHT063	Cry8Ja1
HHT063	Vpb1Aa3
HHT063	Vpb1Ea2
HHT063	Mpp5Ab1
HHT063	Cry8Ja1
HHT063	Mpp3Aa6
HHT063	Cry8Ja1
HHT063	Cry8Fa3
HHT063	Cry8Fa4
HHT097	Cry1Ia44
HHT097	Cry2Aa9
HHT097	Cry1Aa6
HHT097	Cry1Ac9
HHT097	Cry1Aa18
HHT097	Cry1Ac5
HHT097	Mpp46Ab1
HHT097	Vpb4Ca1
HHT097	Vip3Aa7
HHT097	Cry2Ab35
HHT099	Cry1Ea7
ZCT061	Cry2Aa9
ZCT061	Cry1Ia44
ZCT061	Cry1Aa6
ZCT061	Cry1Ac9
ZCT061	Cry1Aa18
ZCT061	Cry1Ac5
ZCT061	Mpp46Ab1
ZCT061	Vpb4Ca1
ZCT061	Vip3Aa7
ZCT061	Cry2Ab35
20140412ZCT063	Cry1Ac9
20140412ZCT063	Vpb4Ca1
20140412ZCT063	Mpp46Ab1
20140412ZCT066	Cry8Ea5
20140412ZCT066	Mpp46Ab1
20140412ZCT066	Cry8Ja1
20140412ZCT066	Cry8Ja1
20140412ZCT066	Vpb1Aa3
20140412ZCT066	Vpb1Ea2
20140412ZCT066	Mpp5Ab1
20140412ZCT066	Cry8Ja1
20140412ZCT066	Mpp3Aa6
20140412ZCT066	Cry8Fa4
20140412ZCT066	Cry8Fa1
20140412ZCT066	Cry8Ja1
20140412ZCT067	Cry2Aa9
20140412ZCT067	Cry1Ia44
20140412ZCT067	Cry1Aa6
20140412ZCT067	Cry1Ac9
20140412ZCT067	Cry1Aa18
20140412ZCT067	Cry1Ac5
20140412ZCT067	Mpp46Ab1
20140412ZCT067	Vpb4Ca1
20140412ZCT067	Vip3Aa7
20140412ZCT067	Cry2Ab35
ZCT068	Cry1Ca9
ZCT068	Cry1Ca9
ZCT068	Cry1Ac5
ZCT068	Cry2Aa9
ZCT068	Cry1Ia44
ZCT068	Vip3Aa7
ZCT068	Cry2Ab35
ZCT077	Cry1Ia44
ZCT077	Cry2Aa9
ZCT077	Cry1Aa6
ZCT077	Cry1Ac9
ZCT077	Cry1Aa18
ZCT077	Cry1Ac5
ZCT077	Mpp46Ab1
ZCT077	Vip3Aa7
ZCT077	Cry2Ab35
ZCT077	Vpb4Ca1
20140413ZCT081	Cry2Aa9
20140413ZCT081	Cry1Ia44
20140413ZCT081	Cry1Aa6
20140413ZCT081	Cry1Ac9
20140413ZCT081	Cry1Aa18
20140413ZCT081	Cry1Ac5
20140413ZCT081	Mpp46Ab1
20140413ZCT081	Vpb4Ca1
20140413ZCT081	Vip3Aa7
20140413ZCT081	Cry2Ab35
20140413ZCT084	Cry2Aa9
20140413ZCT084	Cry1Ia44
20140413ZCT084	Cry1Aa6
20140413ZCT084	Cry1Ac9
20140413ZCT084	Cry1Aa18
20140413ZCT084	Cry1Ac5
20140413ZCT084	Mpp46Ab1
20140413ZCT084	Vpb4Ca1
20140413ZCT084	Vip3Aa7
20140413ZCT084	Cry2Ab35
20140414ZCT089	Cry8Ea6
20140414ZCT089	Mpp46Ab1
20140414ZCT089	Cry8Ja1
20140414ZCT089	Cry8Ja1
20140414ZCT089	Mpp5Ab1
20140414ZCT089	Vpb1Aa3
20140414ZCT089	Vpb1Ea2
20140414ZCT089	Cry8Ja1
20140414ZCT089	Mpp3Aa6
20140414ZCT089	Cry8Fa3
20140414ZCT089	Cry8Ja1
20140414ZCT089	Cry8Fa4
20140414ZCT091	Cry2Aa9
20140414ZCT091	Cry1Ia44
20140414ZCT091	Cry1Aa6
20140414ZCT091	Cry1Ac9
20140414ZCT091	Cry1Aa18
20140414ZCT091	Cry1Ac5
20140414ZCT091	Mpp46Ab1
20140414ZCT091	Vpb4Ca1
20140414ZCT091	Vip3Aa7
20140414ZCT091	Cry2Ab35
ZCT094	Cry1Ea7
20140414ZCT097	Cry1Ia44
20140414ZCT097	Cry1Aa6
20140414ZCT097	Cry1Ac9
20140414ZCT097	Cry1Aa18
20140414ZCT097	Cry1Ac5
20140414ZCT097	Mpp46Ab1
20140414ZCT097	Vpb4Ca1
20140414ZCT097	Vip3Aa7
20140414ZCT097	Cry2Ab35
20140414ZCT097	Cry2Aa9
20140811ZHBT003	Vpb4Ca1
20140811ZHBT003	Vpb4Aa2
20140811ZHBT003	Vpb4Ca1
20140814DDDT198	Cyt2Ca1
20140814DDDT198	Mpp3Aa6
20140814DDDT198	Vpb1Aa3
20140814DDDT198	Vpb1Ea1
20140814DDDT198	Mpp64Aa1
20140814DDDT198	Mpp64Aa1
20140814DDDT198	Cry8Ma2
20140814DDDT198	Cry8Ma2
20140814DDDT198	Cry8Ma3
20140814DDDT198	Cry8Ma2
20140814DDDT198	Cry8Ma2
20140814DDDT199	App4Aa1
20140814DDDT199	Tpp78Ba1
20140814DDDT199	Xpp22Bb1
20140815DDDT200	Vpb4Ca1
20140815DDDT200	Tpp80Aa1
20140815DDDT200	Tpp36Aa1
20140815DDDT200	Cry4Aa4
20140815DDDT200	Cry4Da1
20140815DDDT200	Cry20Aa1
20140815DDDT200	Cry20Ba2
20140815DDDT200	Mpp46Ab1
20140815DDDT200	Mpp2Aa4
20140818CDWT011	Vpb4Ca1
20140818CDWT011	Vpb4Aa2
20140818CDWT011	Vpb4Ca1
20140818WKT037	Tpp80Aa1
20140818WKT037	Mpp82Aa1
20140818WKT037	Vpb4Ca1
20140818WKT037	Tpp78Aa1
20140818WKT037	Cry43Ca1
20140818WKT037	Cry32Ca1
20140818WKT037	Cry32Ta1
20140818WKT037	App4Aa1
20140818WKT037	Vpb4Ca1
20140818WKT047	Vpb4Ca1
20140818WKT047	Vpb4Aa2
20140818WKT047	Vpb4Ca1
20140818WKT066	Mpp82Aa1
20140818WKT066	Vpb4Ca1
20140818WKT066	Tpp78Aa1
20140818WKT066	Cry32Ca1
20140818WKT066	Cry43Ca1
20140818WKT066	Cry32Ta1
20140818WKT066	App4Aa1
20140818WKT066	Vpb4Ca1
20140818WKT066	Tpp80Aa1
20140818WKT066	Tpp80Aa1
20140818WKT073	Mpp82Aa1
20140818WKT073	Vpb4Ca1
20140818WKT073	Tpp78Aa1
20140818WKT073	Cry32Ca1
20140818WKT073	Cry43Ca1
20140818WKT073	Cry32Ta1
20140818WKT073	App4Aa1
20140818WKT073	Vpb4Ca1
20140818WKT073	Tpp80Aa1
20140818WKT073	Tpp80Aa1
20140818WKT078	Vpb4Ca1
20140818WKT078	Vpb4Aa2
20140818WKT078	Vpb4Ca1
20140819ZHBT022	Cry1Ea7
20140820DYYT038	Vpb4Ca1
20140820DYYT038	Vpb4Aa2
20140820DYYT038	Vpb4Ca1
20140820DYYT068	Vpb4Ca1
20140820DYYT068	Vpb4Aa2
20140820DYYT068	Vpb4Ca1
20140822WKT090	Tpp1Aa5
20140822WKT090	Vpb4Ca1
20140822WKT090	Vpb4Aa2
20140825WKT088	Vpb4Ca1
20140825WKT088	Vpb4Aa2
20140825WKT088	Vpb4Ca1
20140901WKT112	Vpb4Ca1
20140901WKT112	Vpb4Aa2
20140901WKT112	Vpb4Ca1
20140901WKT114	Vpb4Ca1
20140901WKT114	Vpb4Aa2
20140901WKT114	Vpb4Ca1
20140901WKT120	Vpb4Ca1
20140901WKT120	Vpb4Aa2
20140901WKT120	Vpb4Ca1
20140901WKT126	Vpb4Ca1
20140901WKT126	Vpb4Aa2
20140901WKT126	Vpb4Ca1
20140901WKT131	Vpb4Ca1
20140901WKT131	Vpb4Aa2
20140901WKT131	Vpb4Ca1
20140901WKT136	Vpb4Ca1
20140901WKT136	Vpb4Aa2
20140901WKT136	Vpb4Ca1
YJPt001	Mpp46Ab1
YJPt001	Mpp4Aa1
YJPt001	Mpp4Aa1
YJPt001	Mpp3Aa6
20140905DYYT101	Vpb4Ca1
20140905DYYT101	Vpb4Aa2
20140905DYYT101	Vpb4Ca1
20140905DYYT109	Vpb4Ca1
20140905DYYT109	Vpb4Aa2
20140905DYYT109	Vpb4Ca1
20140906DDDT012	Cry2Aa9
20140906DDDT012	Cry1Ia44
20140906DDDT012	Cry1Aa6
20140906DDDT012	Cry1Ac9
20140906DDDT012	Cry1Aa18
20140906DDDT012	Cry1Ac5
20140906DDDT012	Mpp46Ab1
20140906DDDT012	Vpb4Ca1
20140906DDDT012	Vip3Aa7
20140906DDDT012	Cry2Ab35
20140907CDWT115	Cry2Aa9
20140907CDWT115	Cry1Ia44
20140907CDWT115	Cry1Aa6
20140907CDWT115	Cry1Ac9
20140907CDWT115	Cry1Aa18
20140907CDWT115	Cry1Ac5
20140907CDWT115	Mpp46Ab1
20140907CDWT115	Vip3Aa7
20140907CDWT115	Cry2Ab35
20140907CDWT115	Vpb4Ca1
20140907WKT097	Vpb4Ca1
20140907WKT097	Vpb4Aa2
20140907WKT097	Vpb4Ca1
20140911WKT161	Vpb4Ca1
20140911WKT161	Vpb4Aa2
20140911WKT161	Vpb4Ca1
20140916DYYT124	Vpb4Ca1
20140916DYYT124	Vpb4Aa2
20140916DYYT124	Vpb4Ca1
20140916DYYT126	Vpb4Ca1
20140916DYYT126	Vpb4Aa2
20140916DYYT126	Vpb4Ca1
20140916DYYT132	Vpb4Ca1
20140916DYYT132	Vpb4Aa2
20140916DYYT132	Vpb4Ca1
20140917DDDT094	Vpb4Ca1
20140917DDDT094	Tpp80Ab1
20140917DDDT097	Vpb4Ca1
20140917DDDT097	Vpb4Aa2
20140917DDDT097	Vpb4Ca1
20140918CDWT167	Cry2Aa9
20140918CDWT167	Cry1Ia44
20140918CDWT167	Cry1Ac40
20140918CDWT167	Cry1Ac5
20140918CDWT167	Cry1Ac4
20140918CDWT167	Cry1Aa18
20140918CDWT167	Mpp46Ab1
20140918CDWT167	Vip3Aa7
20140918CDWT167	Cry2Ab35
20140918CDWT167	Vpb4Ca1
20140918CDWT181	Cry1Aa6
20140918CDWT181	Cry1Ac9
20140918CDWT181	Cry1Aa18
20140918CDWT181	Cry1Ac5
20140918CDWT181	Mpp46Ab1
20140918CDWT181	Vpb4Ca1
20140918CDWT181	Cry2Aa9
20140918CDWT181	Cry1Ia44
20140918CDWT181	Vip3Aa7
20140918CDWT181	Cry2Ab35
20140918CDWT187	Cry2Aa9
20140918CDWT187	Cry1Ia44
20140918CDWT187	Cry1Aa6
20140918CDWT187	Cry1Ac9
20140918CDWT187	Cry1Aa18
20140918CDWT187	Cry1Ac5
20140918CDWT187	Mpp46Ab1
20140918CDWT187	Vpb4Ca1
20140918CDWT187	Vip3Aa7
20140918CDWT187	Cry2Ab35
20140919DDDT089	Cyt2Ca1
20140919DDDT089	Cry8Ib3
20140919DDDT089	Mpp3Aa8
20140919DDDT089	Cry8Ib2
20140919DDDT089	Cry8Ib3
20140919DDDT089	Cry8Ia4
20140919DDDT089	Cry8Ha1
20140919DDDT089	Cry8Ib3
20140919DDDT089	Cry8La1
20140919KYYT013	Vpb4Ca1
20140920DDDT103	Tpp80Aa1
20140920DDDT104	Mpp2Aa4
20140920DDDT104	Cry7Ba1
20140920DDDT104	Cry7Fa2
20140920DDDT104	Mpp2Aa4
20140920DDDT104	Cry7Ba1
20140920DDDT104	Cry41Ab1
20140920DDDT104	Cry7Gc1
20140920DDDT104	Cry7Da3
20140920DDDT104	Cry7Gd1
20140920DDDT104	Cry7Ba1
20140920DDDT104	Cry7Ba1
20140920DDDT104	Cry7Ba1
20140920DDDT104	Cry7Cb1
20140920DDDT105	Vpb4Ca1
20140920DDDT105	Vpb4Aa2
20140920DDDT105	Vpb4Ca1
20140920DDDT109	Vpb4Ca1
20140920DDDT109	Tpp80Ab1
20140920DDDT109	Vpb4Ca1
20140920DDDT109	Vpb4Ca1
20140920DDDT123	Cry1Aa6
20140920DDDT123	Cry1Ac9
20140920DDDT123	Cry1Aa18
20140920DDDT123	Cry1Ac5
20140920DDDT123	Mpp46Ab1
20140920DDDT123	Vpb4Ca1
20140920DDDT123	Cry1Ia44
20140920DDDT123	Cry2Aa9
20140920DDDT123	Vip3Aa7
20140920DDDT123	Cry2Ab35
20140920DDDT131	Vpb4Ca1
20140920DDDT131	Vpb4Aa2
20140920DDDT131	Vpb4Ca1
20140920DDDT141	App4Aa1
20140920DDDT141	Vpb4Ca1
20140920DDDT141	Vpb4Ca1
20140920DDDT146	Vpb4Ca1
20140920DDDT146	Vpb4Aa2
20140920DDDT146	Vpb4Ca1
HHT001	Cyt2Ca1
20140922DDDT157	Cry2Aa9
20140922DDDT157	Cry1Ia44
20140922DDDT157	Cry1Aa6
20140922DDDT157	Cry1Ac9
20140922DDDT157	Cry1Aa18
20140922DDDT157	Cry1Ac5
20140922DDDT157	Mpp46Ab1
20140922DDDT157	Vip3Aa7
20140922DDDT157	Cry2Ab35
20140922DDDT157	Vpb4Ca1
20140922DDDT164	Cry2Aa9
20140922DDDT164	Cry1Ia44
20140922DDDT164	Cry1Aa6
20140922DDDT164	Cry1Ac9
20140922DDDT164	Cry1Aa18
20140922DDDT164	Cry1Ac5
20140922DDDT164	Mpp46Ab1
20140922DDDT164	Vpb4Ca1
20140922DDDT164	Vip3Aa7
20140922DDDT164	Cry2Ab35
20140922DDDT168	Cry1Aa6
20140922DDDT168	Cry1Ac9
20140922DDDT168	Cry1Aa18
20140922DDDT168	Cry1Ac5
20140922DDDT168	Mpp46Ab1
20140922DDDT168	Vpb4Ca1
20140922DDDT168	Cry2Aa9
20140922DDDT168	Cry1Ia44
20140922DDDT168	Xpp55Aa2
20140922DDDT168	App6Aa3
20140922DDDT168	App6Aa2
20140922DDDT168	Vip3Aa7
20140922DDDT168	Cry2Ab35
20140923LMMT088	Cry1Aa3
20140923LMMT088	Cry1Ia44
20140923LMMT088	Cry9Ea9
20140923LMMT088	Cry1Ca9
20140923LMMT088	Vip3Bc1
20140923LMMT088	Cry1Da2
20140923LMMT088	Tpp78Ba1
20140923LMMT088	Vip3Aa7
20140923LMMT088	Cry2Ab35
20140924KYYT077	Vpb4Ca1
20140924KYYT077	Vpb4Aa2
20140924KYYT077	Vpb4Ca1
20140925LHMT052	Vpb4Ca1
20140925LHMT052	Mpp4Aa1
20140925LHMT052	Vpb1Ea1
20140925LHMT052	Vpb1Ea2
20140925LHMT052	Vip2Ah2
20140925LHMT052	Cry8Aa1
20140925LHMT052	Vpb1Ad1
20140925LHMT052	Cry8Bb1
20140925LHMT052	Cry8Fa4
20140926WHHT029	Cry9Aa3
20140926WHHT029	Cry69Aa1
20140926WHHT029	Cry53Aa1
20140926WHHT029	Cry4Da1
20140926WHHT029	Cry4Aa4
20140926WHHT029	Cry4Ba5
20140926WHHT029	Cry4Da1
20140926WHHT029	Tpp49Ab1
20140926WHHT029	Cry4Ba2
20140926WHHT029	Cry4Ba4
20140926WHHT029	Cry29Aa1
20140926WHHT029	Tpp49Aa4
20140926WHHT029	Xpp22Ba1
20140926WHHT029	Mpp2Aa5
20140926WHHT029	Cry70Bb1
20140926WHHT029	App4Aa1
20140926WHHT029	Cry4Aa4
20140926WHHT029	Cry70Bb1
20140926WHHT029	Cry70Bb1
20140926WHHT029	Cry70Bb1
20140926WHHT029	Cry66Aa2
20140926WHHT029	Cry32Va1
20140926WHHT029	Cry32Ca1
20140926WHHT029	Mpp33Aa1
20140926WHHT029	Cry32Ta1
20141009DDDT172	Cry7Gc1
20141009DDDT172	Cry7Ka1
20141009DDDT172	Cry7Da3
20141009DDDT172	Mpp2Aa4
20141009DDDT172	Cry7Ha1
20141009DDDT172	Mpp2Aa4
20141009DDDT172	Cry41Ab1
20141009DDDT172	Tpp80Aa1
20141009DDDT179	Vpb4Ca1
20141009DDDT179	Vpb4Aa2
20141009DDDT179	Vpb4Ca1
20141009DDDT180	Cry32Ta1
20141009DDDT180	Tpp49Aa4
20141009DDDT180	Cry70Bb1
20141009DDDT180	App4Aa1
20141009DDDT180	Cry70Bb1
20141009DDDT180	Cry70Bb1
20141009DDDT180	Cry70Bb1
20141009DDDT180	Mpp2Aa5
20141009DDDT180	Cry4Da1
20141009DDDT180	Cry4Da1
20141009DDDT180	Cry9Aa3
20141009DDDT180	Vpb4Ca1
20141009DDDT180	Cry27Aa1
20141009DDDT180	Tpp49Ab1
20141009DDDT180	Cry4Aa4
20141009DDDT180	Cry66Aa2
20141009DDDT180	Cry32Va1
20141009DDDT180	Cry32Ca1
20141009DDDT180	Tpp2Aa1
20141009DDDT180	Mpp33Aa1
20141010DDDT194	Cry2Aa9
20141010DDDT194	Cry1Ia44
20141010DDDT194	Cry1Aa6
20141010DDDT194	Cry1Ac9
20141010DDDT194	Cry1Aa18
20141010DDDT194	Cry1Ac9
20141010DDDT194	Mpp46Ab1
20141010DDDT194	Vpb4Ca1
20141010DDDT194	Vip3Aa7
20141010DDDT194	Cry2Ab35
20141010DDDT196	Vpb4Ca1
20141010DDDT196	Cyt2Ca1
LHMT069	Tpp80Ab1
LHMT069	Tpp80Aa1
LHMT111	Vpb4Ca1
LHMT111	Vpb4Aa2
LHMT111	Vpb4Ca1
20141106WST167	Cry2Aa9
20141106WST167	Cry1Ia44
20141106WST167	Cry1Aa6
20141106WST167	Cry1Ac9
20141106WST167	Cry1Aa18
20141106WST167	Cry1Ac5
20141106WST167	Mpp46Ab1
20141106WST167	Vpb4Ca1
20141106WST167	Vip3Aa7
20141106WST167	Cry2Ab35
20141124DDDT204	Vpb4Ca1
20141227ZHT080	Cry8Ea6
20141227ZHT080	Mpp46Ab1
20141227ZHT080	Cry8Ja1
20141227ZHT080	Cry8Ja1
20141227ZHT080	Mpp5Ab1
20141227ZHT080	Vpb1Aa3
20141227ZHT080	Vpb1Ea2
20141227ZHT080	Cry8Ja1
20141227ZHT080	Mpp3Aa6
20141227ZHT080	Cry8Ja1
20141227ZHT080	Cry8Fa3
20141227ZHT080	Cry8Fa4
20141227ZHT085	Cry8Ea5
20141227ZHT085	Mpp46Ab1
20141227ZHT085	Cry8Ja1
20141227ZHT085	Cry8Ja1
20141227ZHT085	Mpp5Ab1
20141227ZHT085	Vpb1Aa3
20141227ZHT085	Vpb1Ea2
20141227ZHT085	Cry8Ja1
20141227ZHT085	Mpp3Aa6
20141227ZHT085	Cry8Ja1
20141227ZHT085	Cry8Fa3
20141227ZHT085	Cry8Fa4
20141227ZHT087	Cry8Ea6
20141227ZHT087	Mpp46Ab1
20141227ZHT087	Cry8Ja1
20141227ZHT087	Cry8Ja1
20141227ZHT087	Mpp5Ab1
20141227ZHT087	Vpb1Aa3
20141227ZHT087	Vpb1Ea2
20141227ZHT087	Cry8Ja1
20141227ZHT087	Mpp3Aa6
20141227ZHT087	Cry8Fa3
